id;project_id;worker_id;status;usd_amount;worker_position_label;created;created_date
26195565;3162494;8357932;acceptable;53,64;gold;2025-7-10, 10:10;10/07/2025
26195568;3162520;2320964;acceptable;15,73;bronze;2025-7-10, 10:10;10/07/2025
26195576;3162600;5827689;acceptable;27,18;bronze;2025-7-10, 10:10;10/07/2025
26195584;3160500;4610132;acceptable;672,54;bronze;2025-7-10, 10:11;10/07/2025
26195586;3162600;1262616;acceptable;35,76;hero;2025-7-10, 10:11;10/07/2025
26195588;3162040;4610132;acceptable;24,32;bronze;2025-7-10, 10:12;10/07/2025
26195603;3162574;936802;acceptable;1565,11;hero;2025-7-10, 10:12;10/07/2025
26195606;3162282;596394;acceptable;71,52;bronze;2025-7-10, 10:13;10/07/2025
26195612;3162557;1905655;acceptable;870;hero;2025-7-10, 10:13;10/07/2025
26195610;3162577;9146709;acceptable;243,55;gold;2025-7-10, 10:13;10/07/2025
26195613;3159287;5830050;acceptable;152;hero;2025-7-10, 10:14;10/07/2025
26195617;3160900;4244827;acceptable;42,91;iron;2025-7-10, 10:14;10/07/2025
26195616;3161280;231205;acceptable;13;platinum;2025-7-10, 10:14;10/07/2025
26195622;3162064;5445509;acceptable;250,31;bronze;2025-7-10, 10:15;10/07/2025
26195623;3162483;1959992;acceptable;107,21;gold;2025-7-10, 10:15;10/07/2025
26195629;3162483;1905655;acceptable;1047,3;hero;2025-7-10, 10:15;10/07/2025
26195638;3162248;4100145;acceptable;198,4;silver;2025-7-10, 10:16;10/07/2025
26195636;3162574;250380;acceptable;870;hero;2025-7-10, 10:16;10/07/2025
26195650;3162138;8507035;acceptable;402;bronze;2025-7-10, 10:18;10/07/2025
26195649;3162520;9356753;acceptable;11,44;iron;2025-7-10, 10:18;10/07/2025
26195653;3162573;3534319;acceptable;8,58;bronze;2025-7-10, 10:18;10/07/2025
26195648;3162600;10203753;acceptable;17,16;iron;2025-7-10, 10:18;10/07/2025
26195665;3160500;5445509;acceptable;250,31;bronze;2025-7-10, 10:19;10/07/2025
26195661;3162321;10387517;acceptable;420;iron;2025-7-10, 10:19;10/07/2025
26195667;3162434;9307655;acceptable;708;silver;2025-7-10, 10:19;10/07/2025
26195679;3162577;879106;acceptable;291,83;hero;2025-7-10, 10:20;10/07/2025
26195686;3162040;5445509;acceptable;178,79;bronze;2025-7-10, 10:21;10/07/2025
26195693;3161778;4100145;acceptable;88;silver;2025-7-10, 10:22;10/07/2025
26195696;3162460;9100302;acceptable;258;bronze;2025-7-10, 10:22;10/07/2025
26195702;3162615;5858329;acceptable;7,15;platinum;2025-7-10, 10:22;10/07/2025
26195703;3161988;513038;acceptable;48;platinum;2025-7-10, 10:23;10/07/2025
26195712;3162029;513038;acceptable;24;platinum;2025-7-10, 10:23;10/07/2025
26195708;3162198;5445509;acceptable;446,98;bronze;2025-7-10, 10:23;10/07/2025
26195716;3162008;10511831;acceptable;2220;iron;2025-7-10, 10:24;10/07/2025
26195719;3162573;7160971;acceptable;14,16;bronze;2025-7-10, 10:24;10/07/2025
26195739;3160279;1356233;acceptable;870;hero;2025-7-10, 10:25;10/07/2025
26195729;3162007;4244827;acceptable;118;iron;2025-7-10, 10:25;10/07/2025
26195738;3162266;7541539;acceptable;2670;iron;2025-7-10, 10:25;10/07/2025
26195727;3162494;7484279;acceptable;178,79;iron;2025-7-10, 10:25;10/07/2025
26195724;3162600;4050414;acceptable;28,01;iron;2025-7-10, 10:25;10/07/2025
26195746;3161333;10285092;acceptable;50,06;bronze;2025-7-10, 10:26;10/07/2025
26195741;3162379;879106;acceptable;291,83;hero;2025-7-10, 10:26;10/07/2025
26195742;3162600;5858329;acceptable;21,46;platinum;2025-7-10, 10:26;10/07/2025
26195748;3162615;7646280;acceptable;7,15;hero;2025-7-10, 10:26;10/07/2025
26195759;3162483;7817011;acceptable;74,96;bronze;2025-7-10, 10:27;10/07/2025
26195761;3162146;6994986;acceptable;143,03;iron;2025-7-10, 10:28;10/07/2025
26195763;3162146;7014530;acceptable;200,25;platinum;2025-7-10, 10:28;10/07/2025
26195768;3161737;2477;acceptable;160;gold;2025-7-10, 10:29;10/07/2025
26195774;3161799;5184588;acceptable;89,4;iron;2025-7-10, 10:29;10/07/2025
26195776;3162076;2084401;acceptable;21,46;bronze;2025-7-10, 10:29;10/07/2025
26195773;3162611;9774223;acceptable;14,4;hero;2025-7-10, 10:29;10/07/2025
26195785;3162600;2632540;acceptable;35,76;bronze;2025-7-10, 10:30;10/07/2025
26195800;3161711;10509226;acceptable;200,25;iron;2025-7-10, 10:31;10/07/2025
26195793;3161772;4100145;acceptable;78,4;silver;2025-7-10, 10:31;10/07/2025
26195797;3162573;9774223;acceptable;8,8;hero;2025-7-10, 10:31;10/07/2025
26195801;3162600;7646280;acceptable;35,76;hero;2025-7-10, 10:32;10/07/2025
26195818;3162007;850636;acceptable;178,79;hero;2025-7-10, 10:33;10/07/2025
26195821;3162069;1959992;acceptable;85,8;gold;2025-7-10, 10:33;10/07/2025
26195819;3162295;215855;acceptable;2670;gold;2025-7-10, 10:33;10/07/2025
26195815;3162557;2925415;acceptable;48;bronze;2025-7-10, 10:33;10/07/2025
26195817;3162557;9685922;acceptable;80;iron;2025-7-10, 10:33;10/07/2025
26195816;3162615;9917200;acceptable;8,58;gold;2025-7-10, 10:33;10/07/2025
26195813;3162626;9774223;acceptable;420;hero;2025-7-10, 10:33;10/07/2025
26195831;3161711;10509226;acceptable;200,1;iron;2025-7-10, 10:34;10/07/2025
26195827;3162494;7355684;acceptable;57,21;platinum;2025-7-10, 10:34;10/07/2025
26195833;3162611;10026290;acceptable;20;iron;2025-7-10, 10:34;10/07/2025
26195843;3161916;1959992;acceptable;32,17;gold;2025-7-10, 10:35;10/07/2025
26195844;3162483;2925415;acceptable;24;bronze;2025-7-10, 10:35;10/07/2025
26195839;3162539;1369876;acceptable;50,06;bronze;2025-7-10, 10:35;10/07/2025
26195848;3162552;2758626;acceptable;28,61;iron;2025-7-10, 10:35;10/07/2025
26195849;3162577;9774223;acceptable;510;hero;2025-7-10, 10:35;10/07/2025
26195847;3162631;2870846;acceptable;11,44;silver;2025-7-10, 10:35;10/07/2025
26195867;3162423;2925415;acceptable;60;bronze;2025-7-10, 10:37;10/07/2025
26195863;3162615;3243436;acceptable;8,58;bronze;2025-7-10, 10:37;10/07/2025
26195873;3162615;10310034;acceptable;4,29;bronze;2025-7-10, 10:37;10/07/2025
26195880;3162315;10289480;acceptable;44,71;bronze;2025-7-10, 10:38;10/07/2025
26195876;3162494;207015;acceptable;113;hero;2025-7-10, 10:38;10/07/2025
26195879;3162552;10571451;acceptable;21,05;iron;2025-7-10, 10:38;10/07/2025
26195882;3162611;9805835;acceptable;16;bronze;2025-7-10, 10:38;10/07/2025
26195881;3162626;8804130;acceptable;622,93;gold;2025-7-10, 10:38;10/07/2025
26195899;3162317;2925415;acceptable;36;bronze;2025-7-10, 10:39;10/07/2025
26195891;3162539;9205571;acceptable;143,03;platinum;2025-7-10, 10:39;10/07/2025
26195893;3162577;10587968;acceptable;405,6;iron;2025-7-10, 10:39;10/07/2025
26195913;3162075;2089975;acceptable;160;silver;2025-7-10, 10:40;10/07/2025
26195917;3162100;2084401;acceptable;143,03;bronze;2025-7-10, 10:41;10/07/2025
26195936;3162075;2084401;acceptable;143,03;bronze;2025-7-10, 10:42;10/07/2025
26195948;3162577;3105047;acceptable;613,65;iron;2025-7-10, 10:42;10/07/2025
26195944;3162626;1356233;acceptable;870;hero;2025-7-10, 10:42;10/07/2025
26195954;3159720;3463451;acceptable;85,82;iron;2025-7-10, 10:43;10/07/2025
26195955;3162029;496838;acceptable;120;hero;2025-7-10, 10:43;10/07/2025
26195958;3162317;9307655;acceptable;200;silver;2025-7-10, 10:43;10/07/2025
26195966;3162600;5300415;acceptable;28,61;iron;2025-7-10, 10:44;10/07/2025
26195964;3162626;1959992;acceptable;621,53;gold;2025-7-10, 10:44;10/07/2025
26195974;3162631;1623021;acceptable;64,22;gold;2025-7-10, 10:45;10/07/2025
26195997;3162626;1113823;acceptable;1050;silver;2025-7-10, 10:46;10/07/2025
26195986;3162631;10494606;acceptable;35,79;iron;2025-7-10, 10:46;10/07/2025
26196008;3162590;6461926;acceptable;128,83;bronze;2025-7-10, 10:47;10/07/2025
26196005;3162626;8637727;acceptable;616,67;bronze;2025-7-10, 10:47;10/07/2025
26196017;3162631;3534319;acceptable;12,88;bronze;2025-7-10, 10:48;10/07/2025
26196025;3162573;5828600;acceptable;10,02;iron;2025-7-10, 10:49;10/07/2025
26196038;3162615;9205571;acceptable;11,45;platinum;2025-7-10, 10:50;10/07/2025
26196054;3162423;1356233;acceptable;200;hero;2025-7-10, 10:51;10/07/2025
26196046;3162494;150262;acceptable;35,87;hero;2025-7-10, 10:51;10/07/2025
26196060;3162557;1113823;acceptable;240;silver;2025-7-10, 10:52;10/07/2025
26196067;3162631;7646280;acceptable;21,47;hero;2025-7-10, 10:52;10/07/2025
26196073;3162611;9805835;acceptable;19,95;bronze;2025-7-10, 10:53;10/07/2025
26196077;3162631;9205571;acceptable;11,48;platinum;2025-7-10, 10:54;10/07/2025
26196090;3162350;10408909;acceptable;125,54;iron;2025-7-10, 10:55;10/07/2025
26196101;3162626;9307655;acceptable;600;silver;2025-7-10, 10:56;10/07/2025
26196114;3158043;282636;acceptable;160;iron;2025-7-10, 10:57;10/07/2025
26196116;3161071;756163;acceptable;179,35;platinum;2025-7-10, 10:57;10/07/2025
26196119;3162007;188466;acceptable;97,57;hero;2025-7-10, 10:57;10/07/2025
26196133;3161852;9205571;acceptable;12,91;platinum;2025-7-10, 10:59;10/07/2025
26196139;3161971;942760;acceptable;511,8;bronze;2025-7-10, 10:59;10/07/2025
26196173;3162123;9205571;acceptable;12,91;platinum;2025-7-10, 11:02;10/07/2025
26196198;3162266;10048596;acceptable;2423,5;bronze;2025-7-10, 11:04;10/07/2025
26196196;3162618;1680804;acceptable;292,83;hero;2025-7-10, 11:04;10/07/2025
26196237;3162539;9239469;acceptable;179,35;hero;2025-7-10, 11:09;10/07/2025
26196251;3162453;9700814;acceptable;200,89;bronze;2025-7-10, 11:10;10/07/2025
26196259;3161801;9205571;acceptable;86,09;platinum;2025-7-10, 11:11;10/07/2025
26196252;3162266;10107704;acceptable;2391,22;iron;2025-7-10, 11:11;10/07/2025
26196272;3161843;10048596;acceptable;793,21;bronze;2025-7-10, 11:12;10/07/2025
26196262;3162434;9239469;acceptable;777,07;hero;2025-7-10, 11:12;10/07/2025
26196278;3162600;6226974;acceptable;40,17;iron;2025-7-10, 11:13;10/07/2025
26196276;3162631;3183437;acceptable;28,7;iron;2025-7-10, 11:13;10/07/2025
26196290;3162008;6648353;acceptable;2690,25;iron;2025-7-10, 11:14;10/07/2025
26196299;3162469;1425753;acceptable;312,85;bronze;2025-7-10, 11:15;10/07/2025
26196297;3162648;1378023;acceptable;20;silver;2025-7-10, 11:15;10/07/2025
26196305;3161942;5886564;acceptable;172,18;hero;2025-7-10, 11:16;10/07/2025
26196312;3162434;214204;acceptable;530;bronze;2025-7-10, 11:17;10/07/2025
26196336;3161801;9205571;acceptable;172,18;platinum;2025-7-10, 11:19;10/07/2025
26196340;3162423;812804;acceptable;128;bronze;2025-7-10, 11:19;10/07/2025
26196339;3162590;9408280;acceptable;107,61;iron;2025-7-10, 11:19;10/07/2025
26196346;3162453;5521324;acceptable;48;bronze;2025-7-10, 11:20;10/07/2025
26196352;3161552;5505305;acceptable;375;bronze;2025-7-10, 11:21;10/07/2025
26196360;3162498;9205571;acceptable;12,77;platinum;2025-7-10, 11:21;10/07/2025
26196366;3161101;9205571;acceptable;12,91;platinum;2025-7-10, 11:22;10/07/2025
26196371;3162123;4179775;acceptable;31,57;hero;2025-7-10, 11:22;10/07/2025
26196369;3162483;6981049;acceptable;95,24;silver;2025-7-10, 11:22;10/07/2025
26196376;3162539;10645745;acceptable;143,48;bronze;2025-7-10, 11:22;10/07/2025
26196381;3162483;5505305;acceptable;158,4;bronze;2025-7-10, 11:23;10/07/2025
26196387;3161071;433374;acceptable;454,24;platinum;2025-7-10, 11:24;10/07/2025
26196388;3161958;10107704;acceptable;938,49;iron;2025-7-10, 11:24;10/07/2025
26196397;3162229;5445036;acceptable;24,01;iron;2025-7-10, 11:24;10/07/2025
26196407;3161707;6825752;acceptable;71,74;hero;2025-7-10, 11:25;10/07/2025
26196400;3162552;1851333;acceptable;32,8;silver;2025-7-10, 11:25;10/07/2025
26196432;3161971;5505305;acceptable;870;bronze;2025-7-10, 11:27;10/07/2025
26196427;3162315;10289480;acceptable;28,72;bronze;2025-7-10, 11:27;10/07/2025
26196429;3162676;5320475;acceptable;760,93;hero;2025-7-10, 11:27;10/07/2025
26196425;3162688;8365998;acceptable;292,83;gold;2025-7-10, 11:27;10/07/2025
26196458;3160952;160331;acceptable;48;hero;2025-7-10, 11:29;10/07/2025
26196452;3162284;9985279;acceptable;35,87;silver;2025-7-10, 11:29;10/07/2025
26196451;3162695;10487151;acceptable;86,09;silver;2025-7-10, 11:29;10/07/2025
26196463;3162007;4090921;acceptable;57,39;platinum;2025-7-10, 11:30;10/07/2025
26196471;3162188;9239469;acceptable;179,35;hero;2025-7-10, 11:30;10/07/2025
26196492;3162709;9985279;acceptable;71,74;silver;2025-7-10, 11:33;10/07/2025
26196509;3162354;10599099;acceptable;507,31;iron;2025-7-10, 11:34;10/07/2025
26196507;3162611;3046503;acceptable;21,38;bronze;2025-7-10, 11:34;10/07/2025
26196501;3162626;9907027;acceptable;870;hero;2025-7-10, 11:34;10/07/2025
26196521;3162710;9205571;acceptable;172,03;platinum;2025-7-10, 11:35;10/07/2025
26196533;3162537;9375667;acceptable;25,83;iron;2025-7-10, 11:36;10/07/2025
26196542;3162539;4179775;acceptable;111,91;hero;2025-7-10, 11:37;10/07/2025
26196553;3162557;8741498;acceptable;49;gold;2025-7-10, 11:38;10/07/2025
26196545;3162688;5320475;acceptable;1083,76;hero;2025-7-10, 11:38;10/07/2025
26196550;3162688;9331105;acceptable;777,07;hero;2025-7-10, 11:38;10/07/2025
26196568;3161887;9239469;acceptable;179,35;hero;2025-7-10, 11:40;10/07/2025
26196570;3162248;164773;acceptable;176;silver;2025-7-10, 11:40;10/07/2025
26196576;3162494;5707443;acceptable;22,53;gold;2025-7-10, 11:40;10/07/2025
26196581;3161689;4179775;acceptable;54,52;hero;2025-7-10, 11:41;10/07/2025
26196586;3160388;6105652;acceptable;17,22;iron;2025-7-10, 11:43;10/07/2025
26196587;3161443;673087;acceptable;40;bronze;2025-7-10, 11:43;10/07/2025
26196592;3162229;2849924;acceptable;34,92;iron;2025-7-10, 11:43;10/07/2025
26196590;3162712;9205571;acceptable;11,48;platinum;2025-7-10, 11:43;10/07/2025
26196600;3162712;112846;acceptable;43,04;hero;2025-7-10, 11:44;10/07/2025
26196611;3162710;9778725;acceptable;47,35;gold;2025-7-10, 11:45;10/07/2025
26196609;3162724;9844823;acceptable;28,41;bronze;2025-7-10, 11:45;10/07/2025
26196628;3162483;8741498;acceptable;79,44;gold;2025-7-10, 11:46;10/07/2025
26196629;3162631;8227099;acceptable;21,52;silver;2025-7-10, 11:46;10/07/2025
26196622;3162702;616838;acceptable;1050;bronze;2025-7-10, 11:46;10/07/2025
26196618;3162728;9844823;acceptable;42,61;bronze;2025-7-10, 11:46;10/07/2025
26196634;3162076;10584431;acceptable;2658,25;iron;2025-7-10, 11:47;10/07/2025
26196648;3156681;5184588;acceptable;422,36;iron;2025-7-10, 11:48;10/07/2025
26196651;3162712;9778725;acceptable;17,96;gold;2025-7-10, 11:48;10/07/2025
26196663;3162354;616838;acceptable;1050;bronze;2025-7-10, 11:49;10/07/2025
26196665;3162710;30666;acceptable;201,12;hero;2025-7-10, 11:49;10/07/2025
26196671;3162706;2541027;acceptable;293,16;iron;2025-7-10, 11:50;10/07/2025
26196677;3159989;9307655;acceptable;28;silver;2025-7-10, 11:51;10/07/2025
26196680;3160263;5886564;acceptable;253,88;hero;2025-7-10, 11:51;10/07/2025
26196697;3162483;9907027;acceptable;100;hero;2025-7-10, 11:51;10/07/2025
26196678;3162699;4202293;acceptable;35,91;hero;2025-7-10, 11:51;10/07/2025
26196687;3162706;4284168;acceptable;215,49;hero;2025-7-10, 11:51;10/07/2025
26196711;3162626;7499555;acceptable;6909,57;iron;2025-7-10, 11:52;10/07/2025
26196715;3162705;8365998;acceptable;108,15;gold;2025-7-10, 11:53;10/07/2025
26196735;3161599;8688024;acceptable;585,67;iron;2025-7-10, 11:55;10/07/2025
26196736;3162728;530778;acceptable;173,03;hero;2025-7-10, 11:55;10/07/2025
26196747;3161443;605042;acceptable;40;silver;2025-7-10, 11:56;10/07/2025
26196744;3162315;9081335;acceptable;64,3;iron;2025-7-10, 11:56;10/07/2025
26196753;3162317;548459;acceptable;160;gold;2025-7-10, 11:56;10/07/2025
26196764;3162106;3804295;acceptable;198,4;bronze;2025-7-10, 11:57;10/07/2025
26196765;3162712;163691;acceptable;36,05;hero;2025-7-10, 11:57;10/07/2025
26196770;3160913;6071852;acceptable;4,33;gold;2025-7-10, 11:58;10/07/2025
26196771;3162082;10552482;acceptable;11,3;iron;2025-7-10, 11:58;10/07/2025
26196781;3162483;2999753;acceptable;51,44;iron;2025-7-10, 11:58;10/07/2025
26196780;3162557;9907027;acceptable;200;hero;2025-7-10, 11:58;10/07/2025
26196777;3162705;10431631;acceptable;86,52;iron;2025-7-10, 11:58;10/07/2025
26196774;3162710;163691;acceptable;187,45;hero;2025-7-10, 11:58;10/07/2025
26196783;3162710;7646280;acceptable;93,73;hero;2025-7-10, 11:58;10/07/2025
26196794;3162724;9774223;acceptable;12;hero;2025-7-10, 11:59;10/07/2025
26196820;3162615;8759317;acceptable;5,41;iron;2025-7-10, 12:02;10/07/2025
26196832;3162710;2161288;acceptable;144,19;bronze;2025-7-10, 12:02;10/07/2025
26196827;3162712;7646280;acceptable;21,63;hero;2025-7-10, 12:02;10/07/2025
26196822;3162728;4246969;acceptable;115,36;hero;2025-7-10, 12:02;10/07/2025
26196829;3162749;8365998;acceptable;86,52;gold;2025-7-10, 12:02;10/07/2025
26196845;3162626;7142118;acceptable;870;bronze;2025-7-10, 12:03;10/07/2025
26196855;3161362;10087222;acceptable;74,96;iron;2025-7-10, 12:04;10/07/2025
26196850;3162705;4246969;acceptable;375,55;hero;2025-7-10, 12:04;10/07/2025
26196856;3162745;4571481;acceptable;326,88;bronze;2025-7-10, 12:04;10/07/2025
26196869;3162418;3463451;acceptable;86,52;iron;2025-7-10, 12:05;10/07/2025
26196871;3162577;4246969;acceptable;537,77;hero;2025-7-10, 12:05;10/07/2025
26196867;3162651;2675433;acceptable;72,1;silver;2025-7-10, 12:05;10/07/2025
26196878;3162418;1275880;acceptable;48;bronze;2025-7-10, 12:06;10/07/2025
26196877;3162434;7142118;acceptable;870;bronze;2025-7-10, 12:06;10/07/2025
26196885;3162749;10463991;acceptable;90,12;hero;2025-7-10, 12:06;10/07/2025
26196897;3162423;6981049;acceptable;203,17;silver;2025-7-10, 12:07;10/07/2025
26196898;3162434;496838;acceptable;689,99;hero;2025-7-10, 12:07;10/07/2025
26196888;3162749;5294425;acceptable;115,36;hero;2025-7-10, 12:07;10/07/2025
26196907;3162724;10130333;acceptable;18,02;bronze;2025-7-10, 12:08;10/07/2025
26196909;3162749;10649130;acceptable;72,1;iron;2025-7-10, 12:08;10/07/2025
26196914;3162577;7667896;acceptable;237,92;silver;2025-7-10, 12:09;10/07/2025
26196928;3162354;6066069;acceptable;398,57;iron;2025-7-10, 12:10;10/07/2025
26196922;3162728;466021;acceptable;894,65;iron;2025-7-10, 12:10;10/07/2025
26196926;3162745;10649130;acceptable;144,19;iron;2025-7-10, 12:10;10/07/2025
26196932;3162557;552546;acceptable;200;bronze;2025-7-10, 12:11;10/07/2025
26196938;3162728;466021;acceptable;651,32;iron;2025-7-10, 12:11;10/07/2025
26196942;3161799;429089;acceptable;96;gold;2025-7-10, 12:12;10/07/2025
26196944;3162557;496838;acceptable;200;hero;2025-7-10, 12:12;10/07/2025
26196975;3162626;9702960;acceptable;600;iron;2025-7-10, 12:14;10/07/2025
26196982;3162317;6981049;acceptable;398,57;silver;2025-7-10, 12:15;10/07/2025
26196986;3162483;496838;acceptable;200;hero;2025-7-10, 12:15;10/07/2025
26196997;3162749;7667896;acceptable;50,47;silver;2025-7-10, 12:17;10/07/2025
26197007;3162705;466021;acceptable;651,32;iron;2025-7-10, 12:18;10/07/2025
26197031;3162445;10087222;acceptable;150,68;iron;2025-7-10, 12:21;10/07/2025
26197037;3162749;530778;acceptable;108,15;hero;2025-7-10, 12:21;10/07/2025
26197054;3162736;10650135;acceptable;294,41;bronze;2025-7-10, 12:23;10/07/2025
26197067;3162699;5380302;acceptable;112,46;silver;2025-7-10, 12:25;10/07/2025
26197079;3161581;4887573;acceptable;28,84;iron;2025-7-10, 12:26;10/07/2025
26197082;3162705;530778;acceptable;201,85;hero;2025-7-10, 12:26;10/07/2025
26197084;3162688;10048596;acceptable;748,57;bronze;2025-7-10, 12:27;10/07/2025
26197109;3160279;586855;acceptable;864,6;bronze;2025-7-10, 12:29;10/07/2025
26197126;3162029;153896;acceptable;28,03;silver;2025-7-10, 12:30;10/07/2025
26197119;3162745;9774223;acceptable;200;hero;2025-7-10, 12:30;10/07/2025
26197128;3162577;8797289;acceptable;635,03;silver;2025-7-10, 12:31;10/07/2025
26197132;3162745;4363509;acceptable;216,27;bronze;2025-7-10, 12:31;10/07/2025
26197133;3162749;9703115;acceptable;47,58;bronze;2025-7-10, 12:31;10/07/2025
26197137;3162626;10420946;acceptable;689,1;iron;2025-7-10, 12:32;10/07/2025
26197144;3162688;530778;acceptable;618,81;hero;2025-7-10, 12:32;10/07/2025
26197141;3162705;466021;acceptable;424,17;iron;2025-7-10, 12:32;10/07/2025
26197147;3162728;466021;acceptable;401,46;iron;2025-7-10, 12:32;10/07/2025
26197155;3162676;4850452;acceptable;173,02;bronze;2025-7-10, 12:33;10/07/2025
26197165;3162611;9702960;acceptable;20;iron;2025-7-10, 12:34;10/07/2025
26197162;3162676;10130333;acceptable;326,85;bronze;2025-7-10, 12:34;10/07/2025
26197176;3161555;9809301;acceptable;496,86;iron;2025-7-10, 12:35;10/07/2025
26197175;3162626;3755768;acceptable;330;iron;2025-7-10, 12:35;10/07/2025
26197181;3162710;10650135;acceptable;201,85;bronze;2025-7-10, 12:35;10/07/2025
26197190;3162688;466021;acceptable;424,17;iron;2025-7-10, 12:36;10/07/2025
26197208;3162648;179137;acceptable;40;bronze;2025-7-10, 12:37;10/07/2025
26197212;3162749;6662092;acceptable;100,49;gold;2025-7-10, 12:38;10/07/2025
26197210;3162803;9545041;acceptable;122,55;hero;2025-7-10, 12:38;10/07/2025
26197245;3162007;8797289;acceptable;201,85;silver;2025-7-10, 12:41;10/07/2025
